time,pressure,wind,direction,waveheight,file
2015-07-13 12:00:00,996.1,8.266666666666666,280.6666666666667,1.6000000000000003,201509_07
2015-07-13 12:30:00,996.2666666666668,6.866666666666667,285.3333333333333,1.5,201509_07
2015-07-13 13:00:00,996.2666666666668,7.1000000000000005,305.6666666666667,1.7,201509_07
2015-07-13 13:30:00,996.4666666666667,8.866666666666667,321.0,1.5,201509_07
2015-07-13 14:00:00,996.6666666666665,9.266666666666667,342.3333333333333,1.3,201509_07
2015-07-13 14:30:00,996.9666666666667,8.066666666666668,333.0,1.8,201509_07
2015-07-13 15:00:00,997.0666666666666,9.466666666666667,345.0,1.2,201509_07
2015-07-13 15:30:00,997.2666666666668,10.066666666666666,340.0,1.2,201509_07
2015-07-13 16:00:00,997.5666666666666,8.8,313.3333333333333,1.5,201509_07
2015-07-13 16:30:00,997.6666666666665,8.066666666666666,312.6666666666667,1.3,201509_07
2015-07-13 17:00:00,997.9333333333334,6.7,290.3333333333333,1.2,201509_07
2015-07-13 17:30:00,998.1333333333333,7.033333333333334,297.0,1.5,201509_07
2015-07-13 18:00:00,998.4666666666667,6.6000000000000005,295.3333333333333,1.2,201509_07
2015-07-13 18:30:00,998.8333333333335,5.966666666666666,269.6666666666667,1.2,201509_07
2015-07-13 19:00:00,999.0,4.933333333333334,278.6666666666667,1.2,201509_07
2015-07-13 19:30:00,999.3333333333335,4.3,261.6666666666667,1.2,201509_07
2015-07-13 20:00:00,999.7666666666668,4.466666666666667,262.6666666666667,1.3,201509_07
2015-07-13 20:30:00,1000.2333333333336,3.7,274.6666666666667,1.3,201509_07
2015-07-13 21:00:00,1000.7000000000003,2.166666666666667,269.0,1.2,201509_07
2015-07-13 21:30:00,1000.7000000000003,2.6666666666666665,297.6666666666667,1.0,201509_07
2015-07-13 22:00:00,1000.9,3.6666666666666665,274.6666666666667,1.0,201509_07
2015-07-13 22:30:00,1001.0,3.3000000000000003,258.0,0.9,201509_07
2015-07-13 23:00:00,1001.1666666666665,3.9666666666666655,250.66666666666663,1.5,201509_07
2015-07-13 23:30:00,1001.2000000000003,3.8333333333333335,241.66666666666663,1.3999999999999997,201509_07
2015-07-14 00:00:00,1001.1,3.9666666666666655,244.33333333333331,1.2,201509_07
2015-07-14 00:30:00,1001.1333333333333,4.133333333333334,250.0,1.3999999999999997,201509_07
2015-07-14 01:00:00,1001.1,3.2999999999999994,281.0,1.1,201509_07
2015-07-14 01:30:00,1001.2000000000003,3.1666666666666665,291.0,1.1,201509_07
2015-07-14 02:00:00,1001.2999999999997,2.9333333333333336,286.3333333333333,1.1,201509_07
2015-07-14 02:30:00,1001.3333333333335,3.266666666666667,283.0,1.3,201509_07
2015-07-14 03:00:00,1001.5666666666666,3.1666666666666665,281.0,1.0,201509_07
2015-07-14 03:30:00,1001.8666666666667,2.7000000000000006,289.0,0.9,201509_07
2015-07-14 04:00:00,1002.0,2.2,289.3333333333333,0.9,201509_07
2015-07-14 04:30:00,1002.2333333333332,1.9,300.3333333333333,0.8000000000000002,201509_07
2015-07-14 05:00:00,1002.5666666666666,2.8000000000000003,294.0,0.6999999999999998,201509_07
2015-07-14 05:30:00,1002.9666666666667,2.833333333333333,319.0,1.0,201509_07
2015-07-14 06:00:00,1003.2,2.8,305.0,0.9,201509_07
2016-10-03 09:00:00,1010.5666666666666,9.466666666666667,279.6666666666667,1.1,201618_11
2016-10-03 09:30:00,1011.0666666666666,9.033333333333333,281.0,1.1333333333333333,201618_11
2016-10-03 10:00:00,1010.8666666666667,8.033333333333333,267.3333333333333,1.2,201618_11
2016-10-03 10:30:00,1010.5333333333333,7.233333333333333,264.6666666666667,1.2,201618_11
2016-10-03 11:00:00,1010.6,7.566666666666666,267.0,1.3,201618_11
2016-10-03 11:30:00,1010.2,7.066666666666667,265.6666666666667,0.9,201618_11
